Accession	Organism	TaxID	Taxonomic_Lineage
WP_105003599.1	  Tenacibaculum sp. SG-28	754426	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum; unclassified Tenacibaculum
WP_105017312.1	  Polaribacter porphyrae	1137780	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Polaribacter
WP_088339775.1	  Robiginitalea sediminis	1982593	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Robiginitalea
WP_202931595.1	  Mycobacterium neumannii	2048551	cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Mycobacteriaceae; Mycobacterium
WP_263362181.1	  Flavobacterium collinsii	1114861	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium
WP_249028021.1	  Methylovulum psychrotolerans	1704499	cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Methylococcales; Methylococcaceae; Methylovulum
WP_101113730.1	  Vibrio sp. vnigr-6D03	2058088	
WP_104514022.1	  Nonlabens xylanidelens	191564	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Nonlabens
WP_090625229.1	  Parapedobacter indicus	1477437	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Sphingobacteriia; Sphingobacteriales; Sphingobacteriaceae; Parapedobacter
WP_170155908.1	  Umezawaea tangerina	84725	cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae; Umezawaea
WP_110355779.1	  unclassified Arenibacter	2615047	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Arenibacter
WP_111621862.1	  Arenibacter echinorum	440515	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Arenibacter
WP_066430939.1	  Gelidibacter algens	49280	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gelidibacter
WP_169817266.1	  Gelidibacter algens	49280	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gelidibacter
WP_113965706.1	  Oceanihabitans sediminis	1812012	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Oceanihabitans
WP_211316875.1	  Arenicella xantha	644221	cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Arenicellales; Arenicellaceae; Arenicella
WP_165651049.1	  Burkholderia gladioli	28095	cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Burkholderia
WP_211335959.1	  Nocardia pseudobrasiliensis	45979	cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Mycobacteriales; Nocardiaceae; Nocardia
WP_115122426.1	  Marinirhabdus gelatinilytica	1703343	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Marinirhabdus
WP_115899869.1	  Tenacibaculum gallaicum	561505	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum
WP_120186128.1	  Tenacibaculum lutimaris	285258	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum
WP_121063746.1	  Maribacter vaceletii	1206816	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter
WP_121905755.1	  Ulvibacter antarcticus	442714	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Ulvibacter
WP_131907376.1	  Cocleimonas flava	634765	cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Thiotrichales; Thiotrichaceae; Cocleimonas
WP_133506399.1	  Flavobacterium sp. P3160	2512113	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium; unclassified Flavobacterium
WP_133526527.1	  Flavobacterium sp. 245	2512115	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Flavobacterium; unclassified Flavobacterium
WP_133535370.1	  Tenacibaculum caenipelagi	1325435	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum
WP_133538106.1	  Tenacibaculum caenipelagi	1325435	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Tenacibaculum
WP_133756909.1	  Gelidibacter sediminis	1608710	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Gelidibacter
WP_138931016.1	  Mesohalobacter halotolerans	1883405	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Mesohalobacter
WP_143838909.1	  Dickeya sp. ws52	2576377	cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Enterobacterales; Pectobacteriaceae; Dickeya; unclassified Dickeya
WP_142049156.1	  Pseudoalteromonas luteoviolacea	43657	cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas
WP_142049185.1	  Pseudoalteromonas luteoviolacea	43657	cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Gammaproteobacteria; Alteromonadales; Pseudoalteromonadaceae; Pseudoalteromonas
WP_145756094.1	  Burkholderia	32008	cellular organisms; Bacteria; Pseudomonadati; Pseudomonadota; Betaproteobacteria; Burkholderiales; Burkholderiaceae
WP_188189631.1	  Nonomuraea sp. SYSU D8015	2593644	cellular organisms; Bacteria; Bacillati; Actinomycetota; Actinomycetes; Streptosporangiales; Streptosporangiaceae; Nonomuraea; unclassified Nonomuraea
WP_154917448.1	  Maribacter flavus	1658664	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; Maribacter
WP_153757044.1	  Flavobacteriaceae bacterium EG-1	2664451	cellular organisms; Bacteria; Pseudomonadati; FCB group; Bacteroidota/Chlorobiota group; Bacteroidota; Flavobacteriia; Flavobacteriales; Flavobacteriaceae; unclassified Flavobacteriaceae
